sample_id,g_re_0_0,g_re_0_1,g_re_0_2,g_re_0_3,g_re_0_4,g_re_0_5,g_re_0_6,g_re_0_7,g_re_0_8,g_re_0_9,g_re_1_0,g_re_1_1,g_re_1_2,g_re_1_3,g_re_1_4,g_re_1_5,g_re_1_6,g_re_1_7,g_re_1_8,g_re_1_9,g_re_2_0,g_re_2_1,g_re_2_2,g_re_2_3,g_re_2_4,g_re_2_5,g_re_2_6,g_re_2_7,g_re_2_8,g_re_2_9,g_re_3_0,g_re_3_1,g_re_3_2,g_re_3_3,g_re_3_4,g_re_3_5,g_re_3_6,g_re_3_7,g_re_3_8,g_re_3_9,g_im_0_0,g_im_0_1,g_im_0_2,g_im_0_3,g_im_0_4,g_im_0_5,g_im_0_6,g_im_0_7,g_im_0_8,g_im_0_9,g_im_1_0,g_im_1_1,g_im_1_2,g_im_1_3,g_im_1_4,g_im_1_5,g_im_1_6,g_im_1_7,g_im_1_8,g_im_1_9,g_im_2_0,g_im_2_1,g_im_2_2,g_im_2_3,g_im_2_4,g_im_2_5,g_im_2_6,g_im_2_7,g_im_2_8,g_im_2_9,g_im_3_0,g_im_3_1,g_im_3_2,g_im_3_3,g_im_3_4,g_im_3_5,g_im_3_6,g_im_3_7,g_im_3_8,g_im_3_9,eta_0_0,eta_0_1,eta_0_2,eta_0_3,eta_0_4,eta_0_5,eta_0_6,eta_0_7,eta_0_8,eta_0_9,eta_1_0,eta_1_1,eta_1_2,eta_1_3,eta_1_4,eta_1_5,eta_1_6,eta_1_7,eta_1_8,eta_1_9,eta_2_0,eta_2_1,eta_2_2,eta_2_3,eta_2_4,eta_2_5,eta_2_6,eta_2_7,eta_2_8,eta_2_9,eta_3_0,eta_3_1,eta_3_2,eta_3_3,eta_3_4,eta_3_5,eta_3_6,eta_3_7,eta_3_8,eta_3_9,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,D_0,D_1,D_2,D_3,step_0_0,step_0_1,step_0_2,step_1_0,step_1_1,step_1_2,step_2_0,step_2_1,step_2_2,step_3_0,step_3_1,step_3_2
10,0.0216913001122545,0.06215007372122056,-0.6044134214008379,-0.08887775097396734,-0.01559555599310321,-0.3432247573751017,0.060139165922818275,-0.23377544182067994,-0.12300922114668207,-0.015410761683372163,-0.43058318041268767,-0.10085530010757043,0.09756623721737091,-0.16428408267961023,-0.018085294062178976,-0.23162346007650325,-0.09468181804352643,-0.08488705017749917,-0.01627156630227386,-0.06629196253326716,0.26762408511262203,0.3385581848529169,0.1283120667583368,0.08332564851663028,-0.13728828738379825,-0.29872253490975403,-0.039429480301189375,0.2681312635343708,0.19963544980314687,-0.22435714109373547,-0.12201670473409174,-0.005473268298695239,0.22989937758314752,0.4628028476854742,0.26318225102276355,-0.15700301961646604,0.011572973332175022,0.12838792469759408,0.3491770396698774,0.4412142838476889,-0.25054711765719867,-0.07575266815170494,-0.21533195697681098,-0.2271047267083138,0.03700389129735414,-0.004478976568304856,0.4418188585922587,-0.2089536719992805,-0.14762531482978655,0.04758432672040771,-0.17939900155751992,0.4721165980024099,0.003482895975253063,0.1573423052709568,-0.13501480489882584,-0.31000927033531744,0.43423989921393846,0.14996811755930214,0.08407609474890229,0.2842647968334037,-0.18137910699607168,-0.24682868469761338,-0.48407793201808913,0.12595667032194346,0.11823302798037506,-0.20671043747180767,-0.0033483449778665846,-0.23105394989735153,-0.2390356407795576,0.08580846083119775,0.06734297808756327,0.3050206380806005,0.2027796020933336,-0.24648551122554055,-0.055881292751837675,0.06640733329383985,-0.27264917424042495,0.025415459850535338,-0.09409393168340845,-0.009884361654173229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047941629795770005,0.06689850565247966,0.15632947656832089,0.0519196001578707,0.09446781937239061,0.1636539171631425,0.1835262999808417,0.1009436659441424,0.09764305935547253,0.16058137519108595,0.06191456537797479,0.06590161966844182,0.031043499242467305,0.05254461166685054,11.850911611855565,5.271498280141287,0.0,3.77511042004204,-3.4412506950971533,0.0,4.660457890805446,-2.2096651499359723,0.0,3.327844151813906,-6.368628876097802,0.0
11,0.2655668047998992,-0.38201380971888704,-0.15479597325754949,-0.21855080649699904,0.24701883025080804,0.28242708118438875,0.10859954093162161,-0.10823311674665186,-0.08193348492720282,-0.05578878982349362,0.036851827199720084,-0.07900862337574587,-0.2154750940564739,-0.20953568245874402,-0.16849030371293824,-0.09840053455481505,-0.21029365287311017,0.01848483960116909,-0.31527400128181793,-0.0036018322585589565,0.004343180785862222,0.06528184681231143,-0.0676577130515928,-0.20840026577960047,0.25235738554453563,0.003622413080606816,-0.0518797448100996,0.09453515657015785,-0.2652341715569182,-0.16626160706298296,0.21230770211054076,-0.19164328050872254,-0.008173304316817625,-0.047630345602412125,0.2958127054375483,0.08752096402134174,-0.19622062348833427,0.36883623597838505,-0.12361902332870962,0.33413967383538223,0.32943677756498035,0.28408203824662354,0.01965150298858946,-0.2575774241213924,0.09796396395765211,0.27410216077228905,0.28339755008956924,0.012404365958931877,0.2492846794169019,0.23322313724292415,0.47857367691375646,0.16444440285296655,0.23448569508349357,0.027943589615040402,0.4147938990343855,-0.20923977069263724,-0.380555609992695,-0.03149177191589071,-0.07239758463494997,-0.20319288763849344,0.14604915163900983,0.08124670514522309,0.19749768178276983,-0.3011913820818503,0.2571307956088619,0.6126214028856118,0.139954848079325,0.2578178174586074,-0.020294328797343462,0.2980769642038518,0.10330810655193293,-0.2986122824796902,-0.35852859491084743,0.15535178629173732,-0.03897093484482639,-0.013177959653982784,0.13366885658642835,-0.22450463152651254,-0.3425063377629338,-0.28183791422000604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1276310369691198,0.1727997972660434,0.1883839752705775,0.07399687193172466,0.18271782374850234,0.12157875545795417,0.12111496585959035,0.046050347406436515,0.19234913220614894,0.08547445793511457,0.010376508546666968,0.02116051411113791,0.06761045952464319,0.04943562413807918,4.387070799613127,0.9412760965373081,0.0,6.559510445372041,6.482008898301956,0.0,-11.559080159681685,-4.217369603213399,0.0,9.199904342430102,9.370852911348436,0.0
12,0.20335481919474366,0.19789563188734824,-0.34165167914809536,-0.026274647792725217,0.2209787696492113,0.1904011164458873,-0.1708842617007084,0.18223205276717752,0.07507099731982787,-0.13957002526831733,0.02921548916458944,-0.14545798537124321,0.023691134843774605,-0.47305345039592633,-0.21742178390633346,-0.22389979248697608,0.03597776901891982,0.271624621926539,0.24412670119840194,0.3497058701234612,-0.2316506041669942,0.011107632210905976,0.06696911682755875,0.1849954651689962,0.31007731254799303,-0.3781491352379305,-0.03891956345689861,0.06022674144997469,0.2353067318807667,0.39042911866423086,-0.04414366609234156,-0.4456761473213131,0.046709901523472604,-0.2227022103607684,0.24470335467523105,0.3238078837478773,-0.06653557725469192,-0.3235957602338984,0.04013234089238106,-0.1986455942309364,-0.09877680740481237,0.19625206910360882,0.3908485464576526,0.015267945572081566,0.5386472320697444,0.15832183377329917,-0.23525130552589632,-0.04171735289750795,-0.2102317443716495,-0.10818195808129635,-0.2297579087358714,-0.10848349900134982,-0.15354142711892435,0.13861281510894316,0.0032388669981981786,0.26087145278727475,0.07603706843159218,0.28216785480149553,-0.12534052599639597,0.3503669955373963,0.4519830650379075,0.16839943086631473,0.029460689351703893,-0.01561329096035995,0.26652411478714083,-0.010419279676188158,-0.07624685771247854,0.22348510480173459,0.2930824021240524,0.094109915025676,0.017952795527235582,0.08287640045493783,-0.18327202083172442,-0.01877279762871897,0.5375405482646458,0.1525046115309917,0.012550722157300574,0.06235308347521123,0.2688705990708694,0.055015354985023225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07633858298154969,0.17742628159440102,0.10567513144991758,0.10122772977179333,0.05687532144480634,0.08868439427673108,0.04542805817817079,0.05240902770390206,0.19322542302654355,0.18952387529437636,0.027361576496043823,0.026304967127319424,0.018969571720882518,0.030620775649991952,-2.133393998062786,9.295716667492371,0.0,-11.86599945200328,5.770243222430793,0.0,-13.493981250100433,-2.8119354310625226,0.0,-10.19448221842407,-8.803289304567357,0.0
13,-0.2930576079582055,-0.012520765660282056,0.032584836580150274,-0.2804418487814753,-0.051974629856308796,0.10116243559559557,-0.07549570214979054,-0.2859101331059196,-0.09442664178243108,0.2894885563079714,-0.13129030735198183,0.24394083879638215,0.08855077819103975,-0.11572291524401608,0.12587863132826324,0.030349598512734163,-0.04668467574126836,-0.1301937022907981,-0.020587522651211002,-0.2059906131730824,-0.18687774126220832,0.4731523309969929,0.0198277127413311,0.04548694649180423,-0.024563179428675242,0.09784272970299303,-0.05073898367308199,-0.21237830723864023,0.044763582605657895,-0.00793154382712111,0.035726286578494616,-0.25256643999880823,0.25642848073377045,-0.019696379742107313,-0.2594975746055099,-0.08868231809897893,0.22114520550376188,0.3917016649933024,0.3661004449999286,0.3264241383387293,0.14014908918751592,0.11640054851702386,-0.18183391704798568,0.21897297588819786,0.1997989101021795,-0.5848245122481085,-0.253640611371154,-0.015718420575006383,-0.2109284752127212,-0.18957132914840227,0.32132537117277193,0.10702658919474145,0.2632927707778516,0.3993255613553702,0.25790515436072387,0.15540871649789856,-0.19267837537610918,0.3247583173605325,-0.43196639516227336,-0.24479956222688465,0.06279376685208383,0.3031393059735604,-0.3958279925312843,0.1709654581361086,-0.36079166903631094,0.09911292127388383,-0.4314015921510334,-0.1747422242155439,0.20095372797530933,0.007422353761231734,-0.3308771682415048,0.27877196361194856,0.045688172538574476,0.1502431412589921,0.16044261378978167,-0.1213432891246675,0.17732584118600106,0.19618088901088696,-0.1685450447074374,0.0032164579199515987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866328511465932,0.07140300595859382,0.030382222491256557,0.18929174445916222,0.1714194917593007,0.023757523637116907,0.10702896895805951,0.13379747827129382,0.11724467365164469,0.09624132492210957,0.03219606316877809,0.02907121667960743,0.061346066317684154,0.07653643950004378,4.987515840213007,3.0438490769111866,0.0,6.710893662489639,-0.05490893656357798,0.0,-5.84428084509284,7.221444841570559,0.0,7.351909374095612,-5.344025283137512,0.0
14,0.049650953586790614,0.045687094683956174,-0.355072642185434,0.006090731645702059,-0.24386015382755052,0.23146520995628359,0.051641530807103805,0.10547877728788146,0.21883533344277045,0.5374710339242957,0.38684968333930886,-0.2305512932691472,-0.099687286342597,-0.006169185544414291,0.4475090691831131,0.2727170972948086,0.0003416610118885686,-0.09054744694517576,-0.40941148744769207,0.2757469400944893,-0.32861540308261145,0.15171073300547894,0.20148895261543,0.34388705785051116,-0.036296373257395216,0.12532649676212304,0.06125538159367721,-0.33342402696577356,0.15802496862010246,0.23404174283398158,0.10275225694754016,-0.027008213281431395,0.00152701912493157,0.2407775677156897,-0.19970869585908083,0.039272403930494026,0.029763313216008717,-0.002074083470977873,-0.5805623849364875,-0.30187199039438967,-0.15418040476631145,-0.17771123186209414,-0.32075985182588757,0.03910371086413955,0.41429305024173274,0.047189263334026135,0.1810977673594925,0.13198604459532387,0.13402034958396467,0.0626150853440352,-0.2666473278197809,0.03214702860830464,0.31351258727547754,0.05504677089067532,-0.03645480961161114,-0.18138545968406758,-0.05660428107978613,0.039074061734999145,-0.1729254371418828,0.13567438806051585,-0.14352724755549007,0.1662934019542033,0.1404882198220957,0.11379075030686416,0.06345568546508075,0.27836664259770133,-0.18399909476472895,0.3615251203449201,-0.05840821176525626,-0.4099063589408802,-0.0009366273941586765,-0.23095908642927143,0.1410241501749512,0.2963071689072701,0.2882929551341763,-0.28371829450437464,-0.194824836006701,-0.11752759296267679,-0.26684002632261317,-0.11238443850768273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1302783279292538,0.18004904221326148,0.06433268951885524,0.12543873180858434,0.18362674403068996,0.04153526742986086,0.07190818353531593,0.021093366640141095,0.09112790748457797,0.1353241621318524,0.010591217033441973,0.030230035328504996,0.07172538072154087,0.011764110378876565,-13.233157245916516,3.0437756480213523,0.0,6.588658866756987,-5.650376847855966,0.0,4.213856094447351,-5.272545529803921,0.0,-3.2975105280477806,-2.4894113187024516,0.0
15,-0.0875754051233542,-0.1149334549944983,0.14070395142471676,0.07629892933601151,0.00667246053723276,0.1365032798351504,-0.23026407250198186,0.19233382796909324,0.21059370625646923,0.3974967318898869,0.17830981697852497,-0.18747372247258956,-0.18053425911508303,0.3591362405708383,0.09399349747546798,0.1003015446155948,0.19418757931502847,0.3200003632140658,-0.17698763813238338,0.17415360263189616,0.052535117958541044,-0.18416302231485265,-0.11233927489480698,0.1704497782653564,-0.13924332625704322,0.39121311699090316,-0.2692564671620775,0.22215773775108436,-0.09134278388062915,0.01607653727845935,-0.3372150314310385,-0.19965425834787073,-0.10954708089434716,0.03127827383047831,-0.039111488483755355,-0.35714101294881945,-0.19628959013743158,-0.010179098959482585,-0.29875651374021234,-0.20925889992141597,-0.18091497631855985,-0.3921742800425843,-0.4391576797809627,0.06747631161929486,-0.28466562114306254,-0.2522769562087766,0.22766589996558018,0.22290351304160158,0.04134275672464908,-0.1029965684428729,0.2250471553336247,0.14033534930510247,-0.11187263109974657,-0.6098222884779718,-0.0511963880521252,-0.06670051693899483,-0.17298318502471927,-0.22916801763381106,-0.005139431877956193,-0.0809498632984059,-0.03434993419010976,-0.46852238966442755,-0.22830468917053579,-0.4760268941167122,-0.19268677598815429,0.07223838177132122,-0.1177903091348557,0.1029910374388573,0.039418821143756784,0.2257419260572747,0.09158987626024696,-0.2819988824295205,-0.16166673933060663,-0.43950425499429413,0.09699608293121305,0.1736435310022059,-0.22475162827999592,0.10898330688215742,-0.3202336991984105,-0.14482797448974824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11837216377197372,0.10338645111686803,0.16856879881349077,0.19062702291722197,0.11963078523760251,0.14473959341462367,0.021538919507963574,0.10529311551617791,0.08346171596977324,0.1931048366991146,0.028629570646333036,0.014140615571473135,0.08309396959556054,0.030791667439421452,0.9718634692604837,9.528758894283243,0.0,-2.7282312595814915,6.098473008069959,0.0,-10.254924237746593,-0.7740485763284255,0.0,2.6148151931954544,-8.283534519486096,0.0
16,0.15811186066675753,-0.4974636688101996,0.12906753041915167,0.01968110719796188,-0.27585205941637475,0.1303749034872829,0.32426282865436984,0.22059671454767305,-0.02482035247869358,-0.46428279712021153,-0.2485802316364019,-0.30792282751552774,-0.1471801890996116,-0.12932293288670746,-0.06329718059608191,-0.011539728839956617,-0.11907954003239535,0.17791967248997884,-0.19906146486549048,-0.08694431562318,-0.40659082134613955,0.21325233975544056,0.166301745624087,-0.3674828393489678,0.21186609274691534,0.10666895829233443,0.021997738894285582,-0.10945901741348919,0.2647896308462549,0.3593189753155462,0.4870653244232639,-0.3413843972351609,0.3736034306854857,0.15969180021617255,-0.16881196726501638,0.07119250718919087,0.0715303363572159,0.18704228997699007,-0.0038715798848710024,0.37363614801176603,0.0056845107182792115,0.11462875855470935,0.20696313240709277,-0.1362301580812996,0.05335657276861157,-0.13016127510346795,-0.209064360223595,0.2354881099330911,0.2170052593330154,0.08247273111915687,0.3461068391265197,-0.20976913973912722,-0.2249806507189748,0.08682772630834404,-0.6314083262295231,-0.08383741025788277,-0.19066517633570199,-0.16194634557433635,0.06602018735119267,-0.11512203607127224,-0.11842385689760242,0.13259179286749587,0.17743770621143776,0.04290778662768082,-0.2954226261794024,-0.08020669081177137,0.39337296574316394,0.007898527457903138,-0.09313134133425131,-0.19088556807418305,0.039369978903520175,0.30967522924399493,0.16883275959464594,-0.05747974097207856,0.24170158852677126,0.09061552527921275,0.1125230072640305,0.10858389155125014,-0.14683602082514938,0.1611091138051723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13983448914210472,0.13606480137245933,0.07973204440163749,0.13893988980659666,0.1978562438418568,0.05460314353192927,0.050416149398491886,0.12445256112798235,0.1149978853813585,0.09843339151255723,0.04401623370329265,0.012222522598550542,0.0740646515113326,0.04082133988687843,1.6561264703093457,2.637764503755818,0.0,-4.823513782271732,11.293474390320654,0.0,-1.572189607111568,5.894676039266756,0.0,-3.5796533834077877,-0.7107807941382305,0.0
17,-0.08490341189331312,0.08477996666642906,0.013195743701765041,-0.03074743907432019,0.18899864388964882,-0.48712701250830875,0.08840173410490469,-0.14634916499196227,0.32508378521869913,0.17997952333964512,-0.3114012176120098,-0.025904687793217685,0.2035882062709063,-0.24746949503642818,-0.38418174349747125,-0.38522373771628937,0.003719300849164471,0.21405719534899825,-0.3280936639566161,0.05250251419875638,-0.008354746195531079,0.17466052483831015,0.16834659547782263,-0.04451393181920547,0.31190550286294255,0.022862669007453738,0.2717246177754685,0.4669245101478161,0.025038004200655245,-0.11127737246584585,0.3350813276004248,-0.15302202004856258,-0.31565172963722676,-0.18610691667794385,0.048909355191487945,0.02059738944654812,-0.23818852039952437,0.08522939433313466,-0.1298233306202051,0.09327404326869841,0.5273432832072366,-0.0856801059730987,0.05978437602138094,0.07361687065090326,-0.09914243251664903,-0.14766223183324428,0.2797306223925989,0.28776857396035044,-0.11489514619054261,0.20939465592739706,0.0893636320689129,0.03905242326170096,0.016465608668626168,-0.0070909108458431765,-0.39849116151800146,-0.0014867272201588755,0.024675945953035978,0.1980517181943752,-0.19365184297430596,-0.31855221227565567,0.29948719794422846,-0.06563341522208248,-0.09486107011790426,0.117921326402283,-0.373120006885622,0.2192319666301494,-0.35908733176542507,-0.13923581332502732,-0.25955902784722845,0.1286272570240053,-0.21949827144456438,-0.32946824385028944,-0.15187412400417846,0.19217537320628142,-0.4355160233000107,-0.33721409211178954,0.02014722309500955,0.08686945979919597,0.006227158160469414,0.33099870636284856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17236274174450764,0.04936129157363709,0.07654826400978162,0.09363455737090398,0.1854919996058353,0.02152135713072102,0.15136625111324695,0.16521509486086597,0.021192973671475036,0.04676368622780232,0.06850205768409465,0.018258579188313785,0.016436458859655237,0.0290108246274174,2.6558201869622735,-10.661264930650418,0.0,8.144566510392053,-4.240998871600169,0.0,8.074653665223565,4.3946388514907255,0.0,-4.753584343673253,4.197249401922335,0.0
18,-0.048052252197259206,0.0705342434798485,0.12903486006742027,0.2622904202161884,-0.16034674494446047,0.16217720556819698,0.3771788473920459,-0.28880479105557216,-0.32942218774106347,0.08587017532415742,-0.06463443036328156,0.23863824316499574,0.0952008741793318,0.2758357914094284,-0.31426964303349536,0.03976168080901928,0.3823223534835085,0.0884919481730563,0.26938154389756136,0.27753293516229155,-0.21989322580928197,-0.13615139570833606,0.19437775918576192,-0.03206407727936976,0.3528849217713472,0.35153996747080685,-0.06116150175136212,0.03505070031895544,0.4424808358481301,0.3578310919236999,-0.04864885118410868,-0.37177697998315135,-0.31827987904477517,0.12860494188714483,-0.20201440519881575,-0.034851704152821315,0.40720294575113813,-0.1949720169912855,0.0989622313752522,0.20115205931965502,0.04937523792649355,-0.3097078738502909,-0.09618491729876184,-0.06835087149451384,0.2954235347815889,-0.2476400716609661,-0.13752058415531046,0.17821309604054553,-0.4407861855526913,0.08858414650255972,-0.04118989399513291,0.09136277577680371,0.43974038507545404,-0.03561167020018706,0.162909087257601,-0.2883157006894568,0.3035229504994764,0.03270080418643554,0.11028510457261492,-0.173435383551677,0.34909283607622205,-0.1563253136493551,-0.0009845734817677573,-0.2141983694517786,-0.08647090190675258,-0.05233312787600943,-0.015827153758302914,-0.27431217609906133,-0.06224433201303421,0.18872161715504537,0.3489129612518609,-0.12172526895154857,0.2055773162413233,0.21284141860241912,0.2408650053412235,0.32211839612518084,-0.09898629882829708,0.002092130011781316,0.04883514517846406,0.21767141835764456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13240392123950304,0.11750991210948926,0.17395497373559482,0.06106433306584401,0.08571063024892327,0.07155418705686414,0.04051252949135317,0.1069528850565747,0.027047846376989038,0.17024337959540595,0.05662328305272482,0.08037160770068044,0.07469110624310762,0.05172963457734445,-5.320420491899256,0.2549576949794812,0.0,-4.33603791934911,-11.55241302480448,0.0,-5.709384913818724,-3.3137232491418445,0.0,-8.433747087169479,0.7164512732125274,0.0
19,-0.058011368960461746,0.05812051168999785,0.20666002460088745,0.03880634201249076,0.10305331406795175,-0.2996818291622537,0.09412243691728729,-0.47224834525599435,0.028934921962199572,-0.5105264255455836,0.0478553461984595,0.1853800757335012,0.37171433839319507,0.10870144356294147,0.4053836697332231,-0.30371240300788954,-0.181938880623387,0.12457721674829474,-0.04158160693998994,0.24992072671734916,0.011511689652454053,0.030296087382796506,-0.5741658454708172,-0.1544660016699158,0.1567528180210892,0.32000676659571026,0.19306895262295223,-0.004770422337819241,-0.15876280018886701,0.12315920746699177,0.009326826055326485,0.05882852740588908,0.02214957073657064,0.12166274651880721,-0.07034703950879351,-0.06711762087490838,0.35331602821149666,0.1945544258507892,-0.19562049578322319,-0.11342562566984574,-0.14981608911534586,0.25194275330669336,-0.09265448033758275,-0.32680084387158653,0.05964083141722471,-0.2656069362832504,-0.12787827707019062,0.0058863994001938594,-0.1896591498768579,-0.16581732606137634,-0.17330191069517925,-0.11710809435965175,-0.3535553094775857,0.08463572536184677,-0.19922748024304004,-0.2770712759851825,0.2085350667781367,-0.03203869400155417,-0.3254615041893206,0.03402518771804499,0.04474945250619133,-0.15070299261259032,-0.07811068360912211,-0.05568681981152193,-0.3367441317950449,-0.28580198634653237,-0.1990957623783361,0.125889064202263,-0.34447267817617966,-0.19398787621343835,-0.543173554999981,-0.24342033006657568,0.23290761284127,0.21156591278184725,0.31443651507846904,0.26359462381531007,0.09275465315798638,0.058025314340700476,0.13454955805840785,0.32583195266204107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0834708654873222,0.1701144117953975,0.1714463931639141,0.09679584183083834,0.04342642460791372,0.026522559735085854,0.17050860449703598,0.07722258393563568,0.04438571301492415,0.08452033590260326,0.023191419433317872,0.08298518249952419,0.08571220710646382,0.045215294062021336,-8.744990612987408,5.344106702034722,0.0,-7.583414478136149,-11.696556001540415,0.0,-4.522519063584639,-1.5851719739769408,0.0,-1.0959963873493734,-14.898211955172997,0.0
20,0.3999828972810974,0.0785229729700671,-0.046781205811284296,-0.09135010132936766,0.19979398329860565,0.14329279609467907,0.059960920449627204,0.3441156875886152,-0.15047294316762092,0.031167851200380733,0.4821790964557662,0.22525821093781823,-0.3861167394087466,0.2898674288756732,-0.0008108522220321093,-0.06921257326390844,0.07888898670976802,-0.19859443021053577,-0.08352006550255235,-0.10601674009185733,-0.24440117247245627,0.11669285160239742,-0.14159010656903948,-0.033775000253176014,0.5210474482999433,0.026632665855951417,-0.2091271812569639,-0.3416186899680951,0.197912569975781,-0.11199504916560259,0.13974151455539227,0.2392293667307508,-0.17574021850045848,-0.04940665163893595,-0.1792950255427893,0.1280065135000194,0.48273451028916375,0.2483708558050922,0.149519894019904,-0.07170282730925236,-0.25625810109186686,-0.15096273702484544,0.3108335066020148,0.25434381727251376,-0.15512736438356822,0.4494770233128046,0.04167015119528928,-0.24842226336542692,-0.026711158313491204,-0.2778772580761425,0.4664627867147391,0.11586678183146294,-0.08084097188694786,0.21270437414982746,0.24477982408166668,-0.037996911940922674,0.06590796655197215,0.12272548442243089,-0.08802099986402238,0.2089935446452169,-0.13087826978888129,-0.0357137647676273,0.10600377027198293,0.05093007926236202,0.01337675315291851,0.05765418843491222,-0.07970158728250386,-0.35902144002123204,-0.4962123330945531,0.06244344435877595,0.0542435504584353,0.19927066569389362,-0.3940427854078373,-0.26939880917243425,-0.060247059483480275,-0.19940546528059996,-0.30463715333801544,0.31155584816535614,-0.09170653506498563,-0.08363997946441389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06778322080527045,0.19119942648578198,0.18055038874279664,0.04517044202876601,0.12016213640548679,0.09332588895583617,0.02605984446115504,0.03487601304520359,0.02630789099439179,0.06038970840498366,0.05323450778775227,0.08707257925654875,0.07363164743246411,0.01856110918526879,10.967339956215994,2.4619190076599295,0.0,9.11441922848553,-5.110441623095085,0.0,2.712121275002289,1.7475860899270117,0.0,0.8360221571805937,-12.535434805037625,0.0
