sample_id,g_re_0_0,g_re_0_1,g_re_0_2,g_re_0_3,g_re_0_4,g_re_0_5,g_re_1_0,g_re_1_1,g_re_1_2,g_re_1_3,g_re_1_4,g_re_1_5,g_re_2_0,g_re_2_1,g_re_2_2,g_re_2_3,g_re_2_4,g_re_2_5,g_re_3_0,g_re_3_1,g_re_3_2,g_re_3_3,g_re_3_4,g_re_3_5,g_im_0_0,g_im_0_1,g_im_0_2,g_im_0_3,g_im_0_4,g_im_0_5,g_im_1_0,g_im_1_1,g_im_1_2,g_im_1_3,g_im_1_4,g_im_1_5,g_im_2_0,g_im_2_1,g_im_2_2,g_im_2_3,g_im_2_4,g_im_2_5,g_im_3_0,g_im_3_1,g_im_3_2,g_im_3_3,g_im_3_4,g_im_3_5,eta_0_0,eta_0_1,eta_0_2,eta_0_3,eta_0_4,eta_0_5,eta_0_6,eta_0_7,eta_0_8,eta_0_9,eta_1_0,eta_1_1,eta_1_2,eta_1_3,eta_1_4,eta_1_5,eta_1_6,eta_1_7,eta_1_8,eta_1_9,eta_2_0,eta_2_1,eta_2_2,eta_2_3,eta_2_4,eta_2_5,eta_2_6,eta_2_7,eta_2_8,eta_2_9,eta_3_0,eta_3_1,eta_3_2,eta_3_3,eta_3_4,eta_3_5,eta_3_6,eta_3_7,eta_3_8,eta_3_9,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,D_0,D_1,D_2,D_3,step_0_0,step_0_1,step_0_2,step_1_0,step_1_1,step_1_2,step_2_0,step_2_1,step_2_2,step_3_0,step_3_1,step_3_2
10,-0.09048871990267617,0.45462977952154565,0.3891732315570121,0.35930176300423056,0.017339659736728703,-0.44609034310154466,-0.04613436919472613,-0.07970546688263132,-0.025894722811693482,-0.3111617408650024,-0.07255963516622302,-0.7407525348511793,-0.09810137203266749,0.0410945168490334,-0.2554291507679447,-0.08824959121392206,0.05310845007080492,0.3308564224826444,0.27340669206080187,0.07916912784769521,-0.007618742873554136,0.09207685328108829,0.4666265144702953,0.13000649712956927,0.09731964281161326,0.4006223497936049,0.017939899974853398,-0.31865266362676825,0.17145326856178944,0.06360638880378178,-0.05540404213239456,0.13781060978123857,-0.4593939764119399,-0.13703065154896968,-0.22270507826383987,-0.19638769149718363,-0.05030114143551114,-0.2972771334704013,0.5478178381724199,0.1475469023336828,-0.25949884400896217,-0.5685515096696224,-0.1512539751159029,-0.08547518100207277,-0.16460688415626096,0.6591238416751716,-0.42884072532085626,0.013230277805125463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19494148759740473,0.13783662778410616,0.10301629164619004,0.15135794503463537,0.09811316265561182,0.03911106592640255,0.10930295738389822,0.19151759644564947,0.06890471036776881,0.02944755905676854,0.0693077140338008,0.046352383760138595,0.036776391224219544,0.04900312703861346,-12.800634742523755,-6.0538573572306404,0.0,-5.437627590664789,-2.5432477201206893,0.0,4.9816638135195035,2.100108839273787,0.0,-4.953194235155195,7.997271201920086,0.0
11,0.2908208541312936,0.4458573836154387,0.36675017059040593,-0.05862191183553836,-0.10115261125813088,0.2411254357529543,-0.06806122076319772,0.3465325453485593,0.03240628053566885,0.2293983641872926,0.30053834126737133,-0.37552256831869557,0.05066334032052634,0.399294045153625,-0.2805149992993787,-0.1905297684316445,0.41776631204637343,0.5312950872868188,-0.7345821623889248,0.2500380475352326,-0.4849524923163306,-0.013167501226035189,-0.2890658083662444,-0.1142173978696065,0.03180083511603484,0.16080570981145914,0.4330616901638004,-0.4075718661189495,0.35030089923903457,-0.08414950149747301,-0.07414428900201793,0.4915967306237368,0.24355108702083103,-0.48636129118897586,-0.022646007736760326,-0.21616335135745426,-0.15113450829368613,-0.045701025730744055,0.16107980609957748,-0.4365129400363583,-0.07710957186545571,-0.13725054655769373,0.08013327638517483,-0.011049411556289164,0.19561201073095896,0.0539396535863979,0.12584086802485486,0.048581504026180625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10127705347783154,0.028364662027103187,0.0435653009217828,0.0274049290174484,0.04059974314144622,0.11954927357807213,0.15208182914778337,0.19563622525067673,0.19670604033822778,0.1658609580053978,0.013914265679911084,0.0461858725073018,0.013927148923169642,0.06095195960102198,-3.755744698030867,3.1108656887889197,0.0,7.179941048544094,-8.179324906697047,0.0,-5.258082285958949,-2.9657787505431656,0.0,-9.305095291812961,-5.5314605403223425,0.0
12,0.6061924937496911,0.004988503046384703,-0.15886549049912627,-0.06436094850561053,-0.07437665202712113,-0.19087767388063295,-0.5298677553976833,-0.4764532976017322,0.24173285400841157,0.2651036583044007,0.1150246919203911,-0.08556964265154011,-0.1592409596940052,-0.43266283283299317,-0.2053790298839231,-0.23077430163653986,-0.44588171088754314,0.06863000798938709,-0.2659077548035286,0.01456954885147593,-0.5323560022871626,0.2114573722560009,0.1544871982620072,-0.18476129685488255,0.443256288018916,-0.026112471276502482,0.04381074997422638,-0.5041227311685754,-0.25260991513898445,-0.2100717727273353,0.27647113401087664,0.3406956583380218,-0.20158318934525035,0.06021844993969949,0.3028978126132955,-0.12019110935769614,-0.4609636601591101,0.22411482905110697,0.13394508390347826,0.09176397076716372,0.3025282052303364,0.3284617301109766,0.22354173219355788,-0.42140774215601273,-0.5444167544821445,0.12614409018293574,0.02350457777524122,0.050505832140618455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.049374750400416466,0.025483667989688482,0.15368004907312666,0.07420931233289815,0.12968480612358382,0.14466577835560407,0.1404687707285549,0.18708709019519984,0.14920483757423328,0.13055426406547074,0.02058711679796929,0.011699925571064114,0.06801373852600266,0.07939587602993303,9.190505771780977,-4.390981704684066,0.0,6.472867372458865,13.40757853815768,0.0,9.393078419746416,-9.91240165035751,0.0,3.5037406027634006,13.82912071840741,0.0
13,-0.5308673548045025,0.30742127282980203,-0.14678255362699072,-0.10484451088380721,-0.0231800778009209,-0.12024049963986101,0.4728469314518791,-0.5288226365834339,-0.29082448095286756,0.08196692574387186,-0.4230364087351689,-0.2761993432870433,0.25901598374684726,-0.25384470918435426,0.24646637808967037,-0.40500036451988997,0.6189962944622679,0.2047902590485681,0.17334570369052768,-0.09554670648233891,0.0026197926597498295,0.6649937467491156,-0.2694238963682988,-0.1391827452678637,-0.15563518123259423,0.08066494649099826,0.32309703353930647,0.23330892992157146,-0.5057324874886964,0.36169073439625005,0.27676463680932983,0.02631479018367307,-0.22711402981285939,0.10389883168572686,-0.1013166459160881,-0.016944544683939303,0.0062104057163113145,-0.26307092724230485,0.01151402377756091,0.32254586801139506,0.20460416976164134,-0.05771474972456362,-0.05986237210735197,0.4335663130839943,-0.21399580402027035,0.15960511591874743,0.30090089983513585,-0.2706748505605045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1759187838729092,0.03665376805008746,0.1765095092118273,0.0657195242278209,0.16495309760586066,0.19940785078839351,0.07042236425109435,0.17191738089764058,0.16136231948178736,0.16136690287340524,0.03616746542762398,0.07615919750653474,0.08566650484965693,0.010999962818365896,10.27638162387342,-7.436092781168497,0.0,4.018101831829341,-0.22803176898327138,0.0,-4.8021813344007,-2.634587923176383,0.0,-0.3981829565631756,7.5657216755944035,0.0
14,0.5318716366659151,0.2952867930798157,-0.2777182146390431,0.4737394426965559,-0.14119650682539306,-0.09369575819237688,-0.1488796656568558,0.031922485292004525,-0.41040678008439707,-0.19484520636926791,0.23421839364574623,0.5185840194131726,-0.5372796773760736,0.25592381716846474,-0.29284759088555523,-0.11183427920699199,-0.30683799146479657,0.24292024748609875,0.19749850069595173,0.041655560380022265,0.26749965224652256,0.21567661684772582,-0.3901287748914582,0.11425819096373749,-0.14455956694377425,-0.17308998706282816,0.1163235074954404,0.3040322361893793,-0.016981305353435987,0.37753638394866784,-0.06514572669193994,-0.33821959146178665,-0.26938482394826524,-0.31538238831591026,0.08228566486970262,0.38624882751706896,0.28416724569516877,0.22179589321531887,0.3982678694361097,0.16638906450933913,0.27832978386074037,0.026317370231623543,-0.3027457320795432,-0.4265567988116935,-0.13407186079910327,-0.5980685329166456,-0.11960891115779261,-0.11116693684885028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1981053543691619,0.08422999895963834,0.022286429023057976,0.08678014461500312,0.11930523151673864,0.06062961616639481,0.13308292659704393,0.05310094693744334,0.1942712888956541,0.04800612752790249,0.06813699675009897,0.06996748416547864,0.053947582789035414,0.03116042480844628,-7.186259907397698,3.3022807548810533,0.0,-11.747665448149718,-2.5454439021146413,0.0,6.5271360399854075,4.244794364112977,0.0,-6.622124904952329,-4.421009275350372,0.0
15,0.056968917861348244,0.030746253475950832,0.029716301888267016,0.34897388714357974,0.2716622848121905,-0.2501673775219765,0.014983811731382335,0.1698942750833911,0.1534712185701559,0.15226386992461025,0.017037528929143213,0.24347569502178942,0.2848468534419751,0.12968741681816076,-0.0772463696520422,0.6029756980293144,-0.11215990611345164,-0.3228556223080524,-0.11675566722156144,0.0653441487686713,-0.11782792673818578,-0.31995709000657513,-0.04251609971293332,0.43090876321268096,-0.4376940552748686,0.046579926826822216,-0.3619592223476622,-0.35528710625382454,-0.5345744819205364,0.00045297216192178197,-0.4974242734353092,0.036886558559389944,-0.04111696930439311,0.12615433983087393,-0.6046531891767021,-0.48228674084843587,-0.15026856855883722,-0.010124346171429767,0.35726092428429035,-0.06316556415173634,-0.30258965371515417,0.41208282230266685,-0.24432410066291332,-0.5773604956991587,0.12562801607199964,0.004241811247344159,0.325508629673993,-0.40442137448997856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05586283553689808,0.15663799585013063,0.07213629265927293,0.05912831954887421,0.18004960886224128,0.1793551833473012,0.027915089363183973,0.13594533593387736,0.08870053766366845,0.07007829885432888,0.04308662475585825,0.05727483316690678,0.07960082420733375,0.05475710915091416,-7.219511082361862,10.897150949497643,0.0,4.706365469352818,1.2556489717664476,0.0,1.9849692454658339,6.165189579401357,0.0,-1.5198035428762182,12.935822508391311,0.0
16,-0.3786602567051665,0.007171555414872193,0.46101887306616135,-0.19667755550957286,-0.27873073000168697,-0.04263769139170821,0.16312339862400252,0.23845439003596058,-0.05457368783804275,0.4618137206053068,0.17863283344969624,0.002874490640447081,-0.008979706013495852,-0.6183889112639361,-0.1784289201938957,-0.3058270179586604,-0.07847797588552893,-0.2589149186911172,-0.3579145951274893,0.2166986880019753,-0.4336798887559258,0.6046761693385743,-0.2766108561942633,-0.02185082860845509,-0.43432260999823713,-0.30179020681826724,0.24560828865652634,-0.23249326301669165,-0.2077932708353713,0.2976032146155603,0.560948421191207,-0.1220663108118881,-0.5668401412324019,-0.10490051899158005,-0.0795846920662019,-0.01237762445651285,0.17948094796863956,0.23845753800192365,-0.24191056346664683,0.02905263625783443,0.0444885294938007,0.5182010548525439,0.2239216129294407,-0.16405043159881633,-0.3130444459881978,-0.11967755765961592,0.012875241386845822,-0.06853855413813523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11008901256224032,0.0975209186060817,0.17950612376862735,0.11738953117524598,0.11005359338686516,0.07561433896490233,0.07667025944157964,0.1850036304772522,0.09306295126021791,0.17952972962644598,0.04369615102879165,0.06616219971905708,0.08354327638474761,0.08041695157856556,-0.5207592346976071,-10.508308416083253,0.0,9.713122480562646,-0.36837123070489497,0.0,-0.31328195812710646,-3.1428439118014637,0.0,-13.292442022913633,2.3475474528556504,0.0
17,0.3505267699836117,-0.25914627301159543,0.07318077727133807,0.2928973854154872,-0.0894696889991789,0.3347570981499364,-0.10719660059899942,0.07132729976448735,0.4990081631386902,0.20348745363330276,-0.041530744127297174,-0.17983098473488818,0.4131359648922286,0.2252862943632937,0.2542806807288522,0.05465596527565434,0.3226940602802868,-0.3524905950739486,-0.17892820966893272,-0.22439922237827484,0.14946339094087127,-0.16538601384893964,-0.19495399690376453,0.03297502848954093,-0.27531348500393943,0.13214257038882962,-0.15405087902019798,0.3782860493254022,0.3670799988544579,0.4515792734596307,-0.31680840336539784,-0.07751312397895138,0.3006993082127796,0.4832815239672134,-0.43915389617419814,0.18901833233847964,0.0742774913236618,0.11835052976529414,-0.399593277980472,-0.15416316282596018,0.37912814313220433,0.36855736824692414,0.06035502811221446,0.3082460097904192,0.22573642042695877,0.4012606641782959,0.14945142957348184,0.704189121375777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15063663249650674,0.11988739578217751,0.19444597129558902,0.19328355305574146,0.10621351567870438,0.037151121881818044,0.15180427442052763,0.1423844078521297,0.1100338234323203,0.04974796431389085,0.07631912463514831,0.018336789234092522,0.029322960032622684,0.05835461584188641,-5.839968107095672,6.37256740363955,0.0,-2.6535811542038914,12.774986392762003,0.0,-6.721666160559153,11.217625801346287,0.0,-3.249440627306228,3.3261292776523135,0.0
18,0.5871371167513433,-0.298836079956573,0.45535284896973965,0.35771610356562344,-0.00048395229688711445,-0.3235094053170524,0.12511328440285688,0.6161668171907255,0.248832543045475,-0.20316569659714243,0.18281324388019343,-0.06263661986728308,0.15591227356029205,-0.2565263622957899,0.14279097758799594,-0.12247286004044418,-0.5120851279309949,0.006802712643243678,-0.2453348371033368,-0.35993591386918106,-0.4643066648455972,-0.18191292587739893,-0.12382718191268637,0.04999762634153925,-0.19307741687615718,-0.25535734720014114,-0.14685651345301662,0.01112545716524286,-0.03672458594921929,0.02181366235053824,-0.26660698907185915,-0.34153804076406213,0.13316689233004708,0.08327162547681073,-0.500890493155416,0.029338806272882722,-0.06405331712657786,-0.3355789627582209,0.4334320970685828,-0.43960199751887263,0.2208192322021408,-0.25618112448640906,-0.38852875755311833,0.007800916658821337,-0.34826600024830917,0.3728651579906225,0.33969522645120026,-0.1304802696829908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02386025344707063,0.11405610135862627,0.05878849434929302,0.06242292718106704,0.07294499163959695,0.1599689528526836,0.03245431095850666,0.15709607565611386,0.10809650242702185,0.063044072484112,0.055375172415179155,0.025762005287970145,0.07908313056237697,0.07157520964806223,4.657118361486937,4.841896971228664,0.0,4.293296401721619,-1.407120049878472,0.0,-14.372773156737537,-1.0447486457196078,0.0,-5.365264567640224,-12.444642022438387,0.0
19,-0.1482432951197585,-0.31780012328738877,0.09677683583430237,-0.3143268829321154,0.24747121569451522,0.11099471787260791,0.1461147349882985,-0.06779704429028165,-0.6350377698762588,-0.10141937394799046,0.027419813963653415,-0.13375652599566598,0.27437589252030475,-0.10544869787375648,0.19362819778070375,-0.24145185409541445,0.3096614011793604,0.40843203151236435,-0.2024537319030231,0.2995089888251577,0.08195378353274405,-0.2978253165994853,0.051661840517733426,0.14409451024812542,-0.4833228894027653,-0.19580309540336355,0.07692430419800758,-0.35750205499100457,-0.45071904482366865,0.29408406783370794,0.6130779539526395,0.20322064341800983,-0.04377710257526992,-0.1545827545601775,0.2788890486126567,-0.14525136932848648,0.4671373205856208,0.13399746347496577,0.25057578966093547,0.20968490049480754,-0.22019283008241752,0.4045827410700514,0.17565594270889756,-0.3865624005187797,-0.33476824433074315,-0.6746065590326982,-0.02466235706540825,-0.048998143813697416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14277308173066816,0.02201218843704944,0.0756167177370567,0.1368421585300071,0.14987650017686371,0.0652140718694315,0.035142359284805406,0.08789589299794166,0.08850539835530179,0.1081209783210617,0.03530135837971741,0.049415864952488356,0.05839413830085543,0.015703566552150914,-0.5673662171864748,-6.813094755756197,0.0,11.608922533710853,-3.915513047358047,0.0,1.1570211007569924,-10.301594277579142,0.0,-4.222401337788654,0.9415132496939123,0.0
20,-0.21811808297002902,-0.3975438468648758,0.015638597927568446,-0.3868881174585014,0.29969901955055284,-0.2291918174255208,0.11806874617148985,-0.2297947553409152,-0.24432521534954957,-0.11485552333175718,-0.28384307569674616,0.3207790710633599,0.08724945309033615,0.2076899529555686,-0.09420662995072734,0.2952862940388545,0.1562749714396812,-0.24197830026363315,0.05786802026303938,0.30682320899020143,-0.19079351421073143,0.2933831736171633,-0.5871998954360006,-0.05445860912633338,-0.12731249798575028,0.4549531328917552,-0.28322813246601575,0.026870510642842103,0.43749508512922747,0.08108665047489438,-0.24637433492951047,0.22155791543626982,0.55011424439686,0.025280467437427907,0.48447339815925367,0.1706867165190164,0.5487345429820715,0.15757024024141614,0.599521039038971,-0.10565286810312537,0.053033210056408264,-0.26621356441168703,0.3276932021189076,0.09921328289341196,0.29282514766599216,0.23323304514412158,0.21000054727788028,0.3616558325175427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11269911942368582,0.13363209244331345,0.17432479453504132,0.16973353329429763,0.19211451513018282,0.05016693534052362,0.03499639417235125,0.16067548608660961,0.19604670170746405,0.03234940771992652,0.03775571172977775,0.031441834895886596,0.022924723584503606,0.029670485123929072,-0.07137727327568655,4.151657417577553,0.0,4.266021243189385,-11.516634483185385,0.0,-13.113085989716069,-5.978772523853451,0.0,-2.0690993340003843,3.09584856998012,0.0
21,-0.4001180211505047,0.33519617997651446,0.2571973142932599,-0.23249040665954204,0.03527910687546573,0.14624074501635112,-0.19289036489844213,-0.5012134965247289,0.061791458055166594,0.3233029174469414,-0.14498155212153693,-0.013461461112482923,0.3006044600214044,0.40339907896195576,0.110877102159014,-0.1438843008011964,0.03610395702926512,-0.10238054185517345,-0.11667821669990663,0.17759332175261278,0.122114781115666,0.1292949377782379,-0.08820556860897548,0.4495944119763273,-0.26292600620704126,-0.5781817932515912,-0.21014070342657443,0.12243254771528153,-0.06695997208350382,-0.3430147502670964,0.28660467469545464,-0.44140782436221915,-0.03740870134440608,-0.019363427530672703,0.5128298286064843,0.20070531279868958,0.14894163057244134,0.6372768751645352,0.19966167338320243,0.2591671292359438,-0.14203354899860368,0.3829009116875461,-0.3028502788303704,-0.19223883774368153,0.5082536325742273,-0.012451839027592374,0.057110479505647065,0.5682339088672188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16046712783073705,0.0788508729395299,0.1681159724139704,0.05132417105654989,0.10148364959889696,0.04021807705085034,0.04451573033297045,0.13628549580147079,0.11886552230655735,0.12776268458095696,0.05636136701801582,0.07588016843340002,0.06701976774204538,0.025664459874882743,-10.341231095717774,-0.6308447213576187,0.0,-2.4452479191248813,-3.4954942093079353,0.0,-8.493587419295409,5.905218089375865,0.0,-3.638915434554292,-4.812998971089144,0.0
22,-0.48879720633326246,-0.010642292880881227,-0.5726994964503187,0.3262145263517811,-0.14419416779466748,-0.15578850409383355,-0.04309354696884137,0.1734161941080152,-0.13290519720927324,-0.5686847559886035,-0.21501481781818865,0.14696319336804697,-0.43702374931240967,-0.18065150874257052,-0.004479797913797112,-0.3001982785836499,0.12041225484898625,-0.26094381526406774,0.5549154182690335,0.34211908371600275,-0.032619522737450106,0.5194960302696433,0.08495277508945528,0.10210516806247792,0.14437727043440884,0.0587565371453894,0.178430614085833,0.06818376526745713,0.08725744620175824,0.4616317661618656,0.3616520348898211,-0.27673892924226967,-0.01204937814711187,-0.03565550329169273,-0.4363541153129355,0.39997003503762907,-0.3388614202324654,0.31236318101877075,-0.5376277355600576,-0.0924207235762303,-0.11991092808927675,0.28157377751929813,0.03887962856520222,0.2845561140931628,0.04549980339288238,-0.2031251466226871,-0.2906570459115944,0.2759446137037644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14668114687174336,0.18956885754540106,0.028298276948695807,0.13207235504460157,0.05924235293889214,0.19372474503779658,0.15285369707830782,0.11646238815475686,0.14056469156568216,0.020454719738267492,0.059605259387459926,0.059436424191573585,0.060446139187068836,0.031083429254467318,6.496241109866446,-3.5573540986314924,0.0,1.2671443769530981,-4.1020499582507455,0.0,6.205570995565836,6.55388677609335,0.0,-7.206529366620032,-7.453427468934649,0.0
23,0.21735847509506576,-0.6011783628078682,-0.2095376335718224,0.17555007782068754,-0.19978318371834392,-0.3531793095341861,-0.3928628268147195,-0.34249174617929246,0.15278057930960376,-0.09454314079915385,-0.49120001416465525,-0.24736875430867253,-0.13854823554933215,0.12096313347203366,-0.3461324851470454,-0.5496909559595136,0.04633228818338511,0.08700829987650775,0.3477804443767532,0.30386514746695875,-0.19891970221931915,0.17552247748646002,0.17915996034994497,-0.24918661934848152,0.04205051453589974,-0.10263123096391435,-0.027543284741822684,-0.12430701053039898,0.46551698810236236,0.32672423778381804,0.30192162450544047,0.40066922399705707,-0.19287990064985625,-0.0645322256020748,0.15782036319706716,-0.27503147463219657,0.3534072522655177,-0.1749211406279941,-0.5771686490675593,-0.13168922724566207,-0.12419455002280479,0.11446946128322455,-0.6545104883892512,0.0484511516141733,0.052746759510749086,0.4137331487997282,-0.11270490074961184,0.06894966833267922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.155315528465482,0.08697810337769955,0.07203239697268547,0.18892577033477126,0.19247914396650026,0.11628647634282495,0.04520433454560953,0.04934924763168534,0.026636619680118608,0.05992597037697962,0.016230430891306692,0.055267282315921505,0.025771409764293776,0.04998892350579082,1.975163708240757,9.47422705935594,0.0,-1.4334886906212319,-13.324245073711552,0.0,4.235046931345153,0.18773360498192915,0.0,-5.153975446277968,-13.401933417332828,0.0
24,0.046453104963152886,0.293589353389478,-0.5544503313342369,-0.27144387123408603,0.14189079426221612,-0.3592674985340243,0.27545274065531433,0.28024434891938177,-0.12071574654238829,-0.04175719358239004,-0.02715844283162133,0.5398549823803284,0.3650800622041976,-0.04086798594498126,-0.14957917854273428,0.46740674524368564,0.3626953492026599,0.05821768966842856,0.3236401119399145,-0.01024995774426662,-0.49277166952045537,-0.008923817543945662,-0.3906055416880119,-0.41643658066754125,0.3184762086897474,-0.00636647233410166,-0.45063394239927623,0.040899800827966466,-0.08714904852703212,-0.25988073146841034,0.36295461813385416,-0.10841954756411606,-0.5554080834097638,0.12652714789761502,-0.17677862094822705,0.1945845899656314,0.16714893199906727,-0.47945753564388527,0.03569159165920162,-0.44538281846332906,0.007384010938976687,0.17819534719012023,0.12117584711784066,0.3109771327478392,-0.07793021464291322,0.26867223549815006,0.25903636248918477,-0.2636441920514871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10029130706558412,0.1748005255204605,0.19923615631668762,0.18250724987558786,0.0625416284269611,0.13172697344718046,0.03959526784686583,0.06779276152795723,0.10724184106177069,0.10071271749216167,0.08540604916053116,0.07826735931182123,0.07901908859443454,0.07320770955680818,11.840717965885915,-2.86840504238711,0.0,-3.541299826773809,-9.78907977877219,0.0,-6.583938693188827,-3.987048021735518,0.0,-1.2067706892883052,-2.8453999547911906,0.0
